"docid"	"author"	"title"	"inferreddate"	"latestcomp"	"firstpub"	"allcopiesofwork"	"copiesin25yrs"	"gender"	"nationality"	"earlyedition"	"lastname"	"imprint"	"recordid"	"norton"	"heath"	"nortonshort"	"mostdiscussed"	"preregistered"	"reviewed"	"contrast4reviewed"	"bestseller"
"pst.000030567658"	"Ward, Mary Jane"	"The snake pit"	1946	1946		2	1			"True"	"Ward"	"New York|New American Library|1964, c1946]."	12269076	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015003840595"	"Costain, Thomas B. (Thomas Bertram)"	"The black rose."	1946	1946	1946			"m"	"ca"		"Costain"	"Garden City, N.Y.|Doubleday, Doran & co., inc.|1946."	669176	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"uc1.$b87076"	"Caldwell, Taylor"	"This side of innocence"	1946	1946		3	3			"True"	"Caldwell"	"New York|Scribner|1946."	623090	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015016911532"	"O'Brien, Kate"	"That Lady"	1946	1946	1946			"f"	"uk"		"O'Brien"	"London|Toronto|W. Heinemann ltd|1946"	1398706	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc1.$b104338"	"Myers, Elizabeth"	"Mrs. Christopher"	1959	1946	1946	1	1	"f"	"uk"	"True"	"Myers"	"New York|Sheed & Ward|1959"	6602906	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"mdp.39015016902705"	"Williams, Ben Ames"	"House divided"	1947	1947		3	3			"True"	"Williams"	"Boston|Houghton Mifflin|1947."	1029718	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015002718461"	"Roberts, Kenneth Lewis"	"Lydia Bailey"	1947	1947		3	3			"True"	"Roberts"	"Garden City, N. Y.|Doubleday & company, inc.|1947."	1029246	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015037848416"	"Irish, William"	"Waltz into darkness, | $c: by William Irish [pseud.] ..."	1947	1947	1947	1	1	"m"	"us"	"True"	"Irish"	"Philadelphia &|New York|J.B. Lippincott company|1947."	3092340	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"mdp.39015000957798"	"Spillane, Mickey"	"I, the Jury"	1947	1947	1947	3	3	"m"	"us"	"True"	"Spillane"	"New York|The New American Library|c1947."	90545	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"mdp.39015066057715"	"Lewis, Sinclair"	"Kingsblood royal"	1947	1947		6	5			"True"	"Lewis"	"New York|Random House|1947."	628796	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015013934230"	"Steinbeck, John"	"The wayward bus"	1947	1947		6	4			"True"	"Steinbeck"	"New York|The Viking Press|1947."	1186320	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.b4090082"	"Powers, J.F"	"Prince of Darkness"	1951	1947	1947			"m"	"us"		"Powers"	"Garden City, N.Y.|Doubleday|1951."	6150823	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc1.$b56440"	"Creatore, Luigi"	"This world is mine, | a novel | $c: by Luigi Creatore."	1947	1947	1947	1	1	"m"	"us"	"True"	"Creatore"	"New York|Toronto|Rinehart & company, inc.|1947"	6575891	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"umn.319510020277183"	"Stoll, Dennis Gray"	"The doctor and the dragon : | a tragi-comedy of British India."	1947	1947	1947	1	1	"m"	"au"	"True"	"Stoll"	"Garden City, N.Y.|Doubleday|1947."	9893570	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"mdp.39015005919686"	"Lowry, Malcolm"	"Under the Volcano"	1947	1947	1947	4	2	"m"	"uk"	"True"	"Lowry"	"New York|Reynal & Hitchcock|1947"	632950	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc1.$b104077"	"Park, Ruth"	"The harp in the South."	1948	1947	1948			"f"	"nz"		"Park"	"Sydney|Angus and Robertson|1948."	1376307	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"mdp.39015008542618"	"Bowen, Elizabeth"	"The Heat of the Day"	1948	1947	1948			"m"	"uk"		"Bowen"	"New York|A. A. Knopf|1948."	7122611	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"osu.32435066780487"	"Brewster, Eliot"	"The passion trail / | $c: by Eliot Brewster."	1948	1948	1948	1	1		"us"	"True"	"Brewster"	"New York|Phoenix Press|c1948."	100826013	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"mdp.39076000876305"	"Turnbull, Agnes Sligh"	"The bishop's mantle"	1948	1948		3	3			"True"	"Turnbull"	"New York|Macmillan|1948."	9920155	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.b3710825"	"Keyes, Frances Parkinson"	"Dinner at Antoine's"	1948	1948		4	4			"True"	"Keyes"	"New York|J. Messner|1948"	631330	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015003942086"	"Goudge, Elizabeth"	"Pilgrim's inn"	1948	1948		1	1			"True"	"Goudge"	"New York|Coward-McCann|1948"	392865	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015000544224"	"Paton, Alan"	"Cry, The Beloved Country"	1948	1948	1948	5	3	"m"	"za"	"True"	"Paton"	"New York [N.Y.|Charles Scribner's Sons|1948."	1112447	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc1.31822035081835"	"Ray, Tom"	"Yellowstone red / | $c: by Tom Ray"	1948	1948	1948	1	1	"m"	"us"	"True"	"Ray"	"Philadelphia|Dorrance & co.|c1948"	10744995	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"mdp.39015004859578"	"Shaw, Irwin"	"The young lions"	1948	1948		3	3			"True"	"Shaw"	"New York|Random House|1948."	737454	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"pst.000022671783"	"Lockridge, Ross"	"Raintree County"	1948	1948		1	1			"True"	"Lockridge"	"New York|Penguin Books|1994, c1948."	7050301	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.b3295180"	"Smith, Betty"	"Tomorrow will be better; a novel"	1948	1948		1	1			"True"	"Smith"	"New York|Harper|1948"	6129032	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015009398465"	"Capote, Truman"	"Other Voices, Other Rooms"	1948	1948	1948	5	3	"m"	"us"	"True"	"Capote"	"New York|Random House|1948"	1020907	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"uc1.b3727937"	"Yerby, Frank"	"The golden hawk"	1948	1948		3	3			"True"	"Yerby"	"New York|Dial Press|1948."	6704594	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015012250489"	"Streeter, Edward"	"Father of the bride;"	1949	1949		1	1			"True"	"Streeter"	"New York|Simon and Schuster|1949"	2369125	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"inu.32000002906495"	"Du Maurier, Daphne"	"The parasites"	1949	1949		1	1			"True"	"Du"	"Cambridge, Mass.|R. Bentley|1971 [c1949"	7586873	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"wu.89087910576"	"Towers, Frances"	"Tea with Mr. Rochester, and other stories."	1949	1949	1949	1	1	"f"	"uk"	"True"	"Towers"	"London|Michael Joseph|1949"	5750901	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"mdp.39015002141011"	"MacInnes, Helen"	"Neither five nor three."	1951	1949	1949	1	1	"f"	"uk"	"True"	"MacInnes"	"New York|Harcourt, Brace|1951"	538033	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"mdp.39015000551153"	"O'Hara, John"	"A rage to live"	1949	1949		2	1			"True"	"O'Hara"	"New York|Random House|1949."	1021097	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.b3295189"	"Yerby, Frank"	"Pride's castle"	1949	1949		2	2			"True"	"Yerby"	"London|Heinemann|1949."	1189220	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.$b105772"	"Macdougall, Arthur Raymond"	"Doc Blakesley, angler; | $c: illustrated by Staley Greene."	1949	1949	1949	1	1	"m"	"us"	"True"	"Macdougall"	"Portland, Me.|Falmouth Pub. House|1949"	6603771	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"
"mdp.39015020733708"	"Orwell, George"	"Nineteen Eighty-four"	1949	1949	1949			"m"	"uk"		"Orwell"	"New York|Harcourt, Brace|1949"	672920	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"mdp.39015031325833"	"Hutchinson, R.C"	"Elephant and Castle"	1949	1949	1949	1	1	"m"	"uk"	"True"	"Hutchinson"	"New York|Rinehart|1949"	480189	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"
"mdp.39015000615958"	"Asch, Sholem"	"Mary;"	1949	1949		3	3			"True"	"Asch"	"New York|G.P. Putnam's Sons|1949"	966265	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015012209816"	"Bristow, Gwen"	"Jubilee trail"	1950	1950		2	2			"True"	"Bristow"	"New York|Crowell|1950"	582880	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015014862471"	"Yerby, Frank"	"Floodtide"	1950	1950		1	1			"True"	"Yerby"	"N.Y.|Dial Press|1950."	1189213	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.32106005369274"	"Hemingway, Ernest"	"Across the river and into the trees"	1950	1950		3	2			"True"	"Hemingway"	"New York|Scribner|1950."	435850	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"pst.000032352818"	"Robinson, Henry Morton"	"The cardinal"	1950	1950		3	3			"True"	"Robinson"	"New York|Pocket Books, Inc.|1964, c1950]."	9421932	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.b4877325"	"Waltari, Mika"	"The adventurer;"	1950	1950		1	1			"True"	"Waltari"	"New York|Putnam|1950"	4432039	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015062494060"	"Winsor, Kathleen"	"Star money"	1950	1950		1	1			"True"	"Winsor"	"New York|Appleton-Century-Crofts|c1950."	5118263	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"pst.000032467321"	"Schulberg, Budd"	"The disenchanted"	1950	1950		4	3			"True"	"Schulberg"	"New York|Donald I. Fine|1987], c1950."	7067565	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.b4095385"	"Keyes, Frances Parkinson"	"Joy Street"	1950	1950		2	2			"True"	"Keyes"	"New York|Julian Messner, Inc.|c1950."	589151	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"inu.32000001277732"	"Du Maurier, Daphne"	"My cousin Rachel"	1951	1951		3	2			"True"	"Du"	"London|Gollancz|1951."	6059696	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015046364652"	"Wouk, Herman"	"The Caine mutiny"	1963	1951		1	1			"True"	"Wouk"	"New York|Dell Pub. Co.|1965, c1951"	1417843	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015005711711"	"Jones, James"	"From here to eternity"	1951	1951		4	2			"True"	"Jones"	"New York|Scribner|1951."	483353	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015014854023"	"Spring, Howard"	"The houses in between"	1951	1951		3	3			"True"	"Spring"	"Collins|1951."	1186189	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.b3463671"	"Yerby, Frank"	"A woman called Fancy"	1951	1951		2	2			"True"	"Yerby"	"New York|Dial Press|c1951"	1189224	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.b3460484"	"Waltari, Mika"	"The wanderer;"	1951	1951		3	3			"True"	"Waltari"	"New York|Putnam|1951"	6304153	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"inu.30000053370379"	"Toomer, Jean"	"Cane"	1951	1951		3	1			"True"	"Toomer"	"New York|Liveright|1951, c1923"	6060197	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"
"mdp.39015000643026"	"Monsarrat, Nicholas"	"The cruel sea"	1951	1951		2	2			"True"	"Monsarrat"	"New York|Knopf|1951."	303149	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.b3710831"	"Keyes, Frances Parkinson"	"Steamboat Gothic"	1952	1952		2	2			"True"	"Keyes"	"New York|Messner|1952"	589156	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.32106010138839"	"Hemingway, Ernest"	"The old man and the sea"	1952	1952		8	4			"True"	"Hemingway"	"New York|Scribner|c1952."	7116735	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.32106002103940"	"Ellison, Ralph"	"Invisible man"	1952	1952	1952	5	2	"m"	"us"	"True"	"Ellison"	"New York|Random House|1952"	540620	"True"	"False"	"False"	"True"	"True"	"False"	"False"	"False"
"mdp.39015058013270"	"Steinbeck, John"	"East of Eden"	1952	1952		2	1			"True"	"Steinbeck"	"New York|Viking Press|1952."	1113258	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015002214032"	"Bellow, Saul"	"The adventures of Augie March : a novel"	1953	1953		4	3			"True"	"Bellow"	"New York|The Viking Press|1953."	427566	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"
"uc1.b3553065"	"Shellabarger, Samuel"	"Lord Vanity"	1953	1953		1	1			"True"	"Shellabarger"	"Boston|Little, Brown|1953"	1029374	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.b3727443"	"Williams, Ben Ames"	"The unconquered"	1953	1953		2	2			"True"	"Williams"	"Boston|Houghton Mifflin|1953."	1029719	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"inu.30000035415862"	"Metalious, Grace"	"Peyton Place"	1954	1954		5	4			"True"	"Metalious"	"Cutchogue, N.Y.|Buccaneer Books|c1954."	9397133	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.32106002148002"	"Steinbeck, John"	"Sweet Thursday"	1954	1954		3	3			"True"	"Steinbeck"	"New York|Viking Press|1954."	1029469	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.b3481743"	"Caldwell, Taylor"	"Never victorious, never defeated"	1954	1954		1	1			"True"	"Caldwell"	"New York|McGraw-Hill|1954"	6663583	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015005306348"	"Basso, Hamilton"	"The view from Pompey's Head"	1954	1954		3	2			"True"	"Basso"	"Garden City, N.Y.,Doubleday|1954."	358964	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015008839709"	"Turnbull, Agnes Sligh"	"The gown of glory"	1954	1954		1	1			"True"	"Turnbull"	"Houghton|1954"	1187569	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.$b120096"	"Thompson, Morton"	"Not as a stranger"	1954	1954		2	2			"True"	"Thompson"	"New York|Scribner|1954."	1029552	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015031779963"	"Hyman, Mac"	"No time for sergeants"	1954	1954		2	2			"True"	"Hyman"	"New York|Random House|1954"	2868331	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.b3710830"	"Keyes, Frances Parkinson"	"The royal box"	1954	1954		2	2			"True"	"Keyes"	"New York|J. Messner|1954"	10147066	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015014862448"	"Yerby, Frank"	"Benton's Row"	1954	1954		1	1			"True"	"Yerby"	"New York|Dial|1954."	1189209	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015011604546"	"Stone, Irving"	"Love is eternal"	1957	1954		1	1			"True"	"Stone"	"New York|Oxford Book Co.|c1957"	4516232	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.32106002157912"	"Wouk, Herman"	"Marjorie Morningstar"	1955	1955		3	3			"True"	"Wouk"	"Garden City, N.Y.|Doubleday|1955."	1113303	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015026963218"	"Sagan, Françoise"	"Bonjour tristesse"	1955	1955		4	4			"True"	"Sagan"	"New York|Dutton|1955."	2441993	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015047106227"	"Roberts, Kenneth Lewis"	"Boon Island"	1956	1955		2	2			"True"	"Roberts"	"Garden City, N. Y.|Doubleday|1956 [c1955"	1911122	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015000594930"	"O'Hara, John"	"Ten North Frederick"	1955	1955		2	2			"True"	"O'Hara"	"New York|Random House|1955."	1112551	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015062084390"	"Nabokov, Vladimir"	"Lolita"	1955	1955	1955	4	2	"m"	"ru"	"True"	"Nabokov"	"New York|Putnam|c1955."	666559	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"True"
"mdp.39015051424003"	"Kantor, MacKinlay"	"Andersonville"	1955	1955		4	3			"True"	"Kantor"	"Cleveland|World Publishing Co.|1955"	589761	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015002153180"	"O'Connor, Flannery"	"A good man is hard to find : and other stories"	1955	1955		2	2			"True"	"O'Connor"	"New York|Harcourt, Brace and Company|1955."	281587	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"
"uc1.b4411041"	"Wilson, Sloan"	"The man in the gray flannel suit"	1955	1955		4	3			"True"	"Wilson"	"New York|Simon and Schuster|1955."	1188720	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015015203519"	"O'Connor, Edwin"	"The last hurrah"	1957	1956		1	1			"True"	"O'Connor"	"New York|Bantam|1957, c1956."	129554	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015018613631"	"Brinkley, William"	"Don't go near the water"	1956	1956		1	1			"True"	"Brinkley"	"New York|Random House|1956"	582591	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015002385675"	"Levin, Meyer"	"Compulsion"	1956	1956		3	2			"True"	"Levin"	"New York|Simon and Schuster|1956."	538701	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.$b787165"	"Monsarrat, Nicholas"	"The tribe that lost its head"	1956	1956		2	2			"True"	"Monsarrat"	"New York|W. Sloane Associates|1956"	633437	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015030701042"	"Keyes, Frances Parkinson"	"Blue camellia"	1957	1957		1	1			"True"	"Keyes"	"New York|J. Messner|1957"	589163	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015014235579"	"Cozzens, James Gould"	"By love possessed"	1957	1957		3	3			"True"	"Cozzens"	"New York|Harcourt, Brace|1957"	669239	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"inu.32000002906503"	"Du Maurier, Daphne"	"The scapegoat"	1957	1957		2	2			"True"	"Du"	"Garden City, N.Y.|Doubleday|1957."	1375612	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015058014633"	"Rand, Ayn"	"Atlas shrugged"	1992	1957		1	1			"False"	"Rand"	"New York, N.Y., U.S.A.|Dutton|1992."	2815983	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015009207724"	"Shulman, Max"	"Rally around the flag, boys"	1957	1957		2	2			"True"	"Shulman"	"Garden City|N. doubleday|1957."	1774690	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.b3435081"	"Uris, Leon"	"Exodus"	1958	1958		6	5			"True"	"Uris"	"Garden City, N.Y.|Doubleday|1958."	1113278	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"inu.30000048909653"	"Malamud, Bernard"	"The magic barrel"	1958	1958		3	3			"True"	"Malamud"	"New York|Farrar, Straus & Cudahy|1958"	539239	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"
"mdp.39015002725706"	"Ferber, Edna"	"Ice Palace"	1958	1958		1	1			"True"	"Ferber"	"Garden City, N.Y.|Doubleday & Company, Inc.|1958."	389480	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.32106002144464"	"Seton, Anya"	"The Winthrop woman"	1958	1958		1	1			"True"	"Seton"	"Boston|Houghton Mifflin|1958."	1029357	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015024078910"	"Gallico, Paul"	"Mrs. 'Arris goes to Paris"	1958	1958		1	1			"True"	"Gallico"	"Garden City, N.Y.|Doubleday|1958."	1028582	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.$b102097"	"Keyes, Frances Parkinson"	"Victorine"	1958	1958		1	1			"True"	"Keyes"	"New York|J. Messner|1958."	6601606	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015057934286"	"Dennis, Patrick"	"Around the world with Auntie Mame"	1958	1958		1	1			"True"	"Dennis"	"New York|Harcourt, Brace|c1958."	1186889	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"pst.000032220704"	"Caldwell, Taylor"	"Dear and glorious physician"	1959	1959		1	1			"True"	"Caldwell"	"Cutchogue, N.Y.|Buccaneer Books|c1959."	7062230	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015013121127"	"Drury, Allen"	"Advise and consent"	1959	1959		3	2			"True"	"Drury"	"Garden City, N. Y.|Doubleday|1959"	1910050	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015000551203"	"O'Hara, John"	"Sermons and soda-water"	1960	1960		12	12			"True"	"O'Hara"	"New York|Random House|1960"	1113205	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015014215498"	"Shute, Nevil"	"Trustee from the toolroom"	1960	1960		2	2			"True"	"Shute"	"New York|Morrow|1960."	672992	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"mdp.39015019181323"	"Davenport, Marcia"	"The constant image"	1960	1960		2	2			"True"	"Davenport"	"New York|Scribner|1960"	439229	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"uc1.32106002122734"	"Lee, Harper"	"To kill a mockingbird"	1960	1960		2	2			"True"	"Lee"	"Philadelphia|Lippincott|1960."	1113176	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
"inu.30000114449469"	"O'Hara, John"	"Ourselves to know"	1960	1960		1	1			"True"	"O'Hara"	"London|Cresset Press|1960, t.p. 1961."	10558691	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"
